epoch,acc,binary_acc_ch0,binary_crossentropy,dice_coef,loss,val_acc,val_binary_acc_ch0,val_binary_crossentropy,val_dice_coef,val_loss
124,0.9946544085230146,0.9946544085230146,0.022885860165669805,0.7554790377616882,0.1115397796744392,0.9886914121138083,0.9886914121138083,0.05818957593795415,0.21574793222385483,0.3486145952263394
125,0.9948154006685529,0.9948154006685529,0.022352618209662892,0.7628279243196759,0.10828040185428801,0.9879032711724978,0.9879032711724978,0.0624491092119668,0.22625893928311966,0.3469650237946897
126,0.9948872583253043,0.9948872583253043,0.02217229571016062,0.7703127066294352,0.10517820077283042,0.9876760792087864,0.9876760792087864,0.06205932796001434,0.22623507416731603,0.34674104806539174
127,0.9951677577836173,0.9951677577836173,0.02104618741820256,0.7775812461262658,0.10159516086181004,0.9878372098948505,0.9878372098948505,0.06314121649877445,0.22066672559122782,0.349618832001815
128,0.9952064099765959,0.9952064099765959,0.02107236126349086,0.7831864782742092,0.09936851511398952,0.9879264799324242,0.9879264799324242,0.06330655887722969,0.2154149722207237,0.3518179848387435
129,0.9948985888844445,0.9948985888844445,0.0223928905491318,0.7673339872133165,0.1065024563244411,0.9874504224674122,0.9874504224674122,0.06363218358239613,0.21373615544792768,0.3526835514081491
130,0.9949509870438349,0.9949509870438349,0.02169492734330041,0.767734462306613,0.10592353805190041,0.986848104644466,0.986848104644466,0.06693090266875319,0.22854085347136935,0.3487434467753848
131,0.9949709262166705,0.9949709262166705,0.02214253605121658,0.7749039246922448,0.10332365688823518,0.9875454097180754,0.9875454097180754,0.06458514153554633,0.21877807801639712,0.3512395781439704
132,0.9952509573527745,0.9952509573527745,0.020385974485959326,0.7839824216706412,0.09863896845352083,0.9883561923697188,0.9883561923697188,0.06357805974580147,0.21726721162731583,0.3512402531262991
133,0.9953131448654902,0.9953131448654902,0.02091226593724319,0.783810039361318,0.09902315090099971,0.9873113712748965,0.9873113712748965,0.06524403010671204,0.21239486517938408,0.3541878115486454
134,0.9951343195778983,0.9951343195778983,0.02147659042938834,0.776912428083874,0.10212082557734989,0.9879737303063676,0.9879737303063676,0.06417009989554817,0.1984695068283661,0.35911511891597026
135,0.9953548198654538,0.9953548198654538,0.020495342401166756,0.7859201601573399,0.0979290512346086,0.9880320558676848,0.9880320558676848,0.061035193301535944,0.2097978459016697,0.3527020538175428
136,0.9954023786953518,0.9954023786953518,0.020182321025502114,0.7890567211877733,0.0964865233926546,0.9877278756450962,0.9877278756450962,0.06575809338608303,0.2110369180303973,0.3550390810579867
137,0.9953809891428266,0.9953809891428266,0.020098555833101273,0.7882644165129888,0.0967533208784603,0.986317119082889,0.986317119082889,0.07066207942930428,0.2122450132627745,0.3574982188843392
138,0.9954981065931774,0.9954981065931774,0.019715428263658567,0.7949166553361076,0.09386235972245534,0.9874584852038203,0.9874584852038203,0.06683208300052462,0.2108807231526117,0.3557483247808508
139,0.9954271089463007,0.9954271089463007,0.020208128506229037,0.7881041623297191,0.09688329980486915,0.9876018649822956,0.9876018649822956,0.06635863968246691,0.20491107029689326,0.3578516671786437
140,0.9955664305459886,0.9955664305459886,0.019473241331676643,0.7992701899437678,0.09197592770769483,0.9871064956123764,0.9871064956123764,0.07071345520986093,0.21559869991363706,0.35618899077982513
141,0.9955950350988478,0.9955950350988478,0.019253322366802467,0.796868432135809,0.09280472355229515,0.9880200817778304,0.9880200817778304,0.06483087477249068,0.2150142388166608,0.3528930093791034
142,0.9955714032763526,0.9955714032763526,0.019910619815900213,0.7960169854618254,0.09353928019603093,0.98833518414884,0.98833518414884,0.06262239672847696,0.20655831372415698,0.354951887517362
143,0.9955382489022755,0.9955382489022755,0.019474005016187828,0.7951104896409171,0.09364015236496925,0.9867076583810754,0.9867076583810754,0.06978713459259756,0.22897211532737757,0.3502827705563726
144,0.9954761039643061,0.9954761039643061,0.01944262729514213,0.7988980157034737,0.09210631322293054,0.9880556866929338,0.9880556866929338,0.06466338501588718,0.19092351268674876,0.36243007392496673
145,0.9956640317326501,0.9956640317326501,0.018966977085386003,0.8072171381541661,0.08849348518110457,0.9874933523100775,0.9874933523100775,0.06974987383629824,0.2225921678583364,0.35281240617906723
146,0.99590912319365,0.99590912319365,0.017961197399667332,0.8094550910450163,0.08699480302277066,0.9876483759364566,0.9876483759364566,0.06676651537418365,0.2247179061979861,0.3501728523421932
147,0.9956295291582743,0.9956295291582743,0.01913447083816642,0.8033710405940101,0.09013224464087259,0.9875577076061351,0.9875577076061351,0.06659085192793124,0.22425921664044662,0.3502508683784588
148,0.9956816832224528,0.9956816832224528,0.01878213540961345,0.8014719599769229,0.0906805106926532,0.9869037286655323,0.9869037286655323,0.07016650859165836,0.23531144051938443,0.3479754191798133
149,0.9959695509501866,0.9959695509501866,0.017405220795245396,0.8157540219170707,0.08414122462272644,0.9877693524231782,0.9877693524231782,0.06833700221535322,0.21968868213730888,0.35312721858153473
150,0.9960629826500302,0.9960629826500302,0.01775653385335491,0.8144949816522145,0.08485591447069532,0.9876201120582787,0.9876201120582787,0.06914127366365613,0.2194335013628006,0.35371200538970327
151,0.9961817832220168,0.9961817832220168,0.016813309951907114,0.8252996348199391,0.07996832969642821,0.987921109070649,0.987921109070649,0.0682172226543362,0.21510384433172844,0.3548893719106107
152,0.9963372207823253,0.9963372207823253,0.016221396536344572,0.8326401653743926,0.07667667596113115,0.9876007212174905,0.9876007212174905,0.07009285215187717,0.2196037070573987,0.3542152586820963
153,0.9963030162311736,0.9963030162311736,0.016496356621029832,0.8329110145568848,0.07673367414446104,0.9876955393198374,0.9876955393198374,0.07004885425841487,0.21708859080398404,0.3551948424932119
154,0.9963155956495375,0.9963155956495375,0.016402097418904305,0.8269970871153332,0.07904246130159923,0.9876097650141329,0.9876097650141329,0.07060953088708825,0.21816795883146492,0.3550971367874661
155,0.9962887111164275,0.9962887111164275,0.01664818353241398,0.8280570876030695,0.07876595499969664,0.9875485059377309,0.9875485059377309,0.0713822519457018,0.21914894153942932,0.3551693357325889
156,0.9963304741042001,0.9963304741042001,0.01643181707532633,0.8309700630960011,0.07747094883095651,0.9876698754929207,0.9876698754929207,0.07064066041965743,0.21753980672440013,0.35536905076052694
157,0.9963933882259187,0.9963933882259187,0.016095377549174287,0.8357882159096854,0.0753420176250594,0.9873951109679969,0.9873951109679969,0.07187678725332827,0.21916794837326617,0.35545969895414403
158,0.9963440639632088,0.9963440639632088,0.016248135250948724,0.828770467213222,0.07824077882937022,0.9875005241986867,0.9875005241986867,0.07154400636618202,0.21859792096389308,0.3554880892908251
159,0.996266367889586,0.996266367889586,0.016840775674652485,0.8267867111024403,0.07938979974105245,0.9877029592926437,0.9877029592926437,0.07005923191035116,0.21500382058926532,0.356034694491206
160,0.9964050565447126,0.9964050565447126,0.016078440605529716,0.8349933681033906,0.0756498882103534,0.9877237355386889,0.9877237355386889,0.07076140140762201,0.2146419356199535,0.3565996611440504
161,0.9963396134830657,0.9963396134830657,0.016465954659950165,0.8311480482419332,0.07742020878053847,0.9878910425547007,0.9878910425547007,0.06963298791969144,0.2148964663816465,0.35582237871917516
162,0.9963976485388619,0.9963976485388619,0.016094018705189228,0.8327171405156454,0.07656940587219738,0.9875480129912093,0.9875480129912093,0.07134713343269117,0.21574846735677203,0.3565104805134438
163,0.9963529109954834,0.9963529109954834,0.01629789594915651,0.8310018834613618,0.07737755154569943,0.9873921742310395,0.9873921742310395,0.07255424045630403,0.2144252195752956,0.3577616222806879
164,0.9963964479310172,0.9963964479310172,0.016128136244203364,0.8294133033071246,0.07791154530076753,0.9872360165054733,0.9872360165054733,0.07352595715909391,0.21778896541611567,0.35699887855632884
165,0.9963135350318182,0.9963135350318182,0.016553854968930994,0.8262456854184469,0.07943408226683027,0.9869263768196106,0.9869263768196106,0.07492825751369064,0.21926405743972674,0.3572519856530267
166,0.9964386934325808,0.9964386934325808,0.015920534907352357,0.8372194199335008,0.07466461864255723,0.9873644741805824,0.9873644741805824,0.07314306537847261,0.217423852331735,0.35691534667401703
167,0.9964359658105033,0.9964359658105033,0.015864041988693532,0.832305595988319,0.07659608232123512,0.9875948461326393,0.9875948461326393,0.07243881737058228,0.21548373332700213,0.3572699878666852
168,0.9964076394126529,0.9964076394126529,0.016048354584546315,0.8364532334463937,0.07504774736506599,0.9876431693901887,0.9876431693901887,0.07151768114921209,0.2160010283460488,0.35650955341957713
169,0.9964819493747893,0.9964819493747893,0.015733135952835993,0.8349311635607765,0.07546735306580861,0.9874313667013839,0.9874313667013839,0.07319964830939835,0.21612337050405708,0.3574709368718637
170,0.9964788414183117,0.9964788414183117,0.01583486298720042,0.8388417476699466,0.07396415869394939,0.9876022661054457,0.9876022661054457,0.07208393403404467,0.21612071839941516,0.35680217356295196
171,0.996468878927685,0.996468878927685,0.01594328015510525,0.835987715494065,0.07517074598442941,0.9874210921493737,0.9874210921493737,0.07327064388507121,0.21762849863719297,0.35691030524872447
172,0.9964187429064796,0.9964187429064796,0.015920634159729594,0.8321979102634248,0.07667355753836178,0.9875676422505766,0.9875676422505766,0.07249131214779776,0.2167721796478774,0.356785410159343
173,0.9964782226653326,0.9964782226653326,0.015749468068991388,0.8373044644083295,0.07452771493366786,0.9877185193268029,0.9877185193268029,0.07205754166116586,0.21695895996448156,0.3564506157024487
174,0.9965103609221322,0.9965103609221322,0.015608280010166623,0.83391463188898,0.0757990734917777,0.9878414402136931,0.9878414402136931,0.07112028620935776,0.21549802585630803,0.35647385345922933
175,0.9964672554106939,0.9964672554106939,0.015768372985933508,0.8348989628610157,0.07550146537167686,0.9875126529384304,0.9875126529384304,0.07246609505366634,0.2164225870290318,0.35691022872924805
176,0.9964609884080433,0.9964609884080433,0.015875080023847875,0.8376735193388802,0.07445566906105905,0.9876446256766448,0.9876446256766448,0.07249088625650148,0.21550354210508837,0.35729264004810435
177,0.9963716665903727,0.9963716665903727,0.016424234646062057,0.8309081083252317,0.07749121174925849,0.9875932287525486,0.9875932287525486,0.07262880506144988,0.21441520106148076,0.3578101388505987
178,0.9965131453105381,0.9965131453105381,0.015491061001306488,0.8360477629162016,0.07487568135062854,0.9876159477878261,0.9876159477878261,0.07259981767148585,0.21554879119267334,0.3573398662580026
179,0.9964825198763892,0.9964825198763892,0.015779079514599982,0.8374932266417003,0.07446996903135664,0.9874773073840786,0.9874773073840786,0.07366558758390916,0.21438055596238859,0.3584475074265454
180,0.9964001746404738,0.9964001746404738,0.016164264641702175,0.8322918812433878,0.0767819443274112,0.987629958101221,0.987629958101221,0.07259966996875969,0.2155640689102379,0.3573339186810158
181,0.9964982129278637,0.9964982129278637,0.015698085095556008,0.8318036312148684,0.07669729721688089,0.9877787925101615,0.9877787925101615,0.07163211189814515,0.21570180950535311,0.3566984340951249
182,0.9965119929540724,0.9965119929540724,0.015647507183963343,0.8346508230481829,0.0755282420487631,0.9876814452377526,0.9876814452377526,0.07261750545050646,0.21572639360218435,0.35727863617845484
183,0.9964352562313988,0.9964352562313988,0.016095424647487346,0.8335527720905486,0.07623593331802458,0.9875182879937662,0.9875182879937662,0.07282952984442582,0.2193254777104468,0.3559669868366138
184,0.9964233863921392,0.9964233863921392,0.015925721841908637,0.8354460852486747,0.0753770378373918,0.9876541608088726,0.9876541608088726,0.07208882755524404,0.21682969188770732,0.3565213535283063
185,0.9964702214513507,0.9964702214513507,0.01581325155815908,0.8339863958812895,0.07589323233280863,0.9877113426053846,0.9877113426053846,0.07246975379215705,0.2144667532395672,0.35769656944919276
186,0.9965994499978565,0.9965994499978565,0.01517865261329072,0.840522153036935,0.07289866872486614,0.9877623384063309,0.9877623384063309,0.07252687185599997,0.21370616927742958,0.3580340936377242
187,0.996589686189379,0.996589686189379,0.015302816982425395,0.8447786087081546,0.07127053255126589,0.987632817513234,0.987632817513234,0.07338599780121365,0.2164754610810731,0.35744140679771835
188,0.9965237180391947,0.9965237180391947,0.015761302695387884,0.8373987135433015,0.07449745528754734,0.9878428191752047,0.9878428191752047,0.07189846592577728,0.2154386006295681,0.35696290876414327
189,0.996562693800245,0.996562693800245,0.015380840526805037,0.8369902145294916,0.07443238510971978,0.9875307485863969,0.9875307485863969,0.0732449724062069,0.21682107750628446,0.35721667312287
190,0.9965145701453799,0.9965145701453799,0.01556381516690765,0.8396467935471308,0.07347980159379187,0.987584337994859,0.987584337994859,0.07312348273557585,0.21795377155413498,0.3566920120973845
191,0.996543614637284,0.996543614637284,0.015501833786921842,0.8385263198897952,0.07389073783443087,0.9876808765772227,0.9876808765772227,0.07271035639820872,0.2168287405291119,0.3568959477785471
192,0.9965373476346334,0.9965373476346334,0.015590062054495016,0.8344259545916602,0.07558359152504376,0.987492869029174,0.987492869029174,0.07367656752467155,0.21598317041187673,0.35781244410050883
193,0.9965272034917559,0.9965272034917559,0.015540403668724355,0.835941025188991,0.0749480083939575,0.9875109485677771,0.9875109485677771,0.07314666864034292,0.21469672749171387,0.3580083009358999
194,0.9965846652076358,0.9965846652076358,0.015331597422205266,0.8416809553191775,0.0725266362229983,0.9876516396934921,0.9876516396934921,0.07285764521440945,0.21600944156179558,0.35731038612288396
195,0.9965671499570211,0.9965671499570211,0.015383015741549787,0.8379927816845122,0.07403279858685675,0.9875865417557794,0.9875865417557794,0.07370997200141081,0.217351055326494,0.3572849816567189
196,0.9966463758831933,0.9966463758831933,0.01492753429781823,0.8443350053968883,0.07122266274832544,0.9875926488154644,0.9875926488154644,0.07363721748461595,0.2173286739837479,0.3572511141364639
197,0.9966097757929847,0.9966097757929847,0.01517858768680266,0.8401835305350167,0.07303377914996374,0.9877204685597807,0.9877204685597807,0.07304948870394681,0.21556022682705442,0.35760625149752645
198,0.9965942842619759,0.9965942842619759,0.015263962115915049,0.8438696549052284,0.07161042945725578,0.9876661252331089,0.9876661252331089,0.07320977072860743,0.21462944935302478,0.3580745353892043
199,0.996616386231922,0.996616386231922,0.015085044405644848,0.842777206784203,0.07194000056811742,0.9874837430747779,0.9874837430747779,0.07421556165492213,0.21884151336711807,0.35699198938704824
200,0.9966163833936056,0.9966163833936056,0.015089959881844976,0.843198747861953,0.07177435801852317,0.9875402804967519,0.9875402804967519,0.07410504387037174,0.21777584222522942,0.3573541504305762
201,0.9967051829610553,0.9967051829610553,0.014703001693955489,0.846721643493289,0.07013296814901489,0.987589064482096,0.987589064482096,0.07393968538255305,0.2172785189908904,0.35745308205888077
202,0.9966668571744647,0.9966668571744647,0.014890928752720356,0.8449110729353768,0.07097014305847031,0.9875981968802374,0.9875981968802374,0.0739457145131923,0.21746582286180677,0.357383309183894
203,0.9966773305620465,0.9966773305620465,0.014874138736299105,0.8426515828995478,0.07186395160499073,0.9876236883369652,0.9876236883369652,0.07387491506901947,0.21726995938130328,0.35741631726960876
204,0.9966791016714913,0.9966791016714913,0.014830747574922584,0.8443470710799807,0.0711599136037486,0.9876252461124111,0.9876252461124111,0.07394652984835007,0.21726392471307032,0.35746157410982493
205,0.9966697267123631,0.9966697267123631,0.014956738888507798,0.8446199922334581,0.07112579863695871,0.9875990071812192,0.9875990071812192,0.07413086506563264,0.217327927918853,0.3575471696015951
206,0.9966301662581307,0.9966301662581307,0.015257595240005426,0.8430343241918654,0.07194069879395622,0.987611314734897,0.987611314734897,0.07404494054011397,0.21727507732607224,0.3575177071867762
207,0.9967372814814249,0.9967372814814249,0.014659135158927668,0.8485733781542096,0.06936587677115486,0.9876201040035969,0.9876201040035969,0.07400118861649488,0.21717849655731306,0.357528665581265
208,0.9966635590507871,0.9966635590507871,0.015004685858175867,0.8443407501493182,0.07126664370298386,0.9875908590651847,0.9875908590651847,0.07422400920374973,0.21731010753963445,0.3576121797432771
209,0.9966426009223575,0.9966426009223575,0.01514156371177662,0.8415229973338899,0.07247569482950937,0.9876164471780932,0.9876164471780932,0.07407867525880402,0.2171179072276966,0.35760198171074326
210,0.9967266122500101,0.9967266122500101,0.01468375897301095,0.8465547533262343,0.07018832844637689,0.9876273548280871,0.9876273548280871,0.0740732043176084,0.21684507874620929,0.35770574936995636
211,0.9966417380741665,0.9966417380741665,0.015200137293764524,0.8392301655951,0.07342799132068951,0.9876614116333626,0.9876614116333626,0.07394169291128984,0.2169048094467537,0.3576026188360678
212,0.9966611663500468,0.9966611663500468,0.015106409477690855,0.843762301263355,0.07155868233669371,0.9876878760956429,0.9876878760956429,0.07374408649834427,0.2170053336870026,0.35744367580156067
213,0.9967191957292103,0.9967191957292103,0.01479875287484555,0.8460193815685454,0.07047143436613537,0.9876221402271373,0.9876221402271373,0.07413012292739507,0.217537216741491,0.35746206302900574
214,0.9966422688393366,0.9966422688393366,0.015084591428084033,0.8441689894312904,0.07138322364716303,0.9876454408104355,0.9876454408104355,0.07399345290016483,0.21713982119753555,0.357540301374487
215,0.9966412129856291,0.9966412129856291,0.015169647921408926,0.8411013171786353,0.07266111778361457,0.9876552256377967,0.9876552256377967,0.07386871487707705,0.21687723937872294,0.3575685918331146
216,0.9966896800767808,0.9966896800767808,0.015004758057849748,0.8452072455769494,0.07091999320047242,0.9876175812772803,0.9876175812772803,0.0742317282066152,0.2169815905996271,0.3577452527510153
217,0.9966318834395635,0.9966318834395635,0.01521042978302354,0.8432067462376186,0.07184351785551935,0.9876880516877046,0.9876880516877046,0.0737863134693455,0.21651779971009977,0.35766491052266713
218,0.9966758007094974,0.9966758007094974,0.015027480466025216,0.841378010454632,0.07246518259247144,0.9876580673295099,0.9876580673295099,0.07400405437156961,0.21684545510121295,0.35766482997584986
219,0.9966378155208769,0.9966378155208769,0.015268419869244099,0.8433173554284232,0.07183426387962841,0.987648788336161,0.987648788336161,0.07400761554772789,0.21681308998046694,0.3576807991878406
220,0.9966260421843756,0.9966260421843756,0.01534817460924387,0.8399049781617665,0.07324681164962905,0.9876080445341162,0.9876080445341162,0.07423603232647921,0.21703069153669718,0.3577301792196325
221,0.9967047004472642,0.9967047004472642,0.014834398359415076,0.8471895456314087,0.07002447226217814,0.9875860584748758,0.9875860584748758,0.07438224997069384,0.21708334891780004,0.35779637984327367
222,0.9966328427905128,0.9966328427905128,0.015199188808245319,0.8419867243085589,0.07232465257956869,0.9876031521204356,0.9876031521204356,0.07425122345621521,0.21684482744013941,0.3578131311648601
223,0.9965845658665612,0.9965845658665612,0.015512125522253058,0.8390051069713774,0.07370523913275628,0.9876084601556933,0.9876084601556933,0.07429735644443615,0.2166912014017234,0.3579017777700682
224,0.9966878607159569,0.9966878607159569,0.015066504788895449,0.8435148227782476,0.07163405099085399,0.9876594559566395,0.9876594559566395,0.07403224817401655,0.21652854344732053,0.35780824922226573
225,0.9966955156553359,0.9966955156553359,0.014923716717887493,0.846087205977667,0.07051954418420792,0.9876131060961131,0.9876131060961131,0.07431524941647374,0.21710138214198318,0.35775005414679245
226,0.9967105417024522,0.9967105417024522,0.014872719356346698,0.8501808245976766,0.06885124139842533,0.987611477439468,0.987611477439468,0.07433720547202471,0.21691361452276642,0.35783734837093867
227,0.9966614047686259,0.9966614047686259,0.015011572944266456,0.8427612696375165,0.07190243314419474,0.987638929405728,0.987638929405728,0.07418566700574514,0.21666095456158793,0.35784878521352204
228,0.996703931263515,0.996703931263515,0.014958242930117108,0.8454692903019133,0.07078719955115091,0.9875850033115696,0.9875850033115696,0.07447391667881527,0.21714573434075793,0.35782570291209864
229,0.9966800099327451,0.9966800099327451,0.014982042301978384,0.8461591317540124,0.07052561622999963,0.9876060163652575,0.9876060163652575,0.07426085786239521,0.21684675301248962,0.35781759345853653
230,0.996674222605569,0.996674222605569,0.015083024854816142,0.846264069988614,0.07054411353809494,0.9875766924909644,0.9875766924909644,0.07443879232616038,0.21716026579206055,0.357799073328843
231,0.9966827886445182,0.9966827886445182,0.014926584260094734,0.8422398056302752,0.07205999145905177,0.9875609697522344,0.9875609697522344,0.07446627751798243,0.21754102267929026,0.3576628855756811
232,0.9966767543838138,0.9966767543838138,0.015081993703331267,0.8461038810866219,0.07060754192726952,0.9876475575807933,0.9876475575807933,0.07394762166045807,0.2169479811312379,0.3575908219492113
233,0.9967492960748219,0.9967492960748219,0.01464138122364169,0.8475264509518942,0.0697740845027424,0.9875797838778109,0.9875797838778109,0.07445332065627382,0.21752683083350594,0.35766175389289856
234,0.9966919280233837,0.9966919280233837,0.014999949417653539,0.8445604557082766,0.07117585731404168,0.9876301417479644,0.9876301417479644,0.07418424746877439,0.21707012947346713,0.357682107268153
235,0.9966859022776285,0.9966859022776285,0.015061751362823304,0.8422827465193612,0.07212414965033531,0.9875804314742217,0.9875804314742217,0.07446882440834432,0.2172120908224905,0.3577967584133148
236,0.9966984788576762,0.9966984788576762,0.01492407594230913,0.8458604897771563,0.07061049448592323,0.9875634006551794,0.9875634006551794,0.07456201123627457,0.21729294844978564,0.3578198552131653
237,0.9966091996147519,0.9966091996147519,0.015621534105212916,0.8370179874556405,0.07456555660991442,0.9875621070732942,0.9875621070732942,0.07455010228865855,0.21664531428266215,0.3580717943810128
238,0.9967338783400399,0.9967338783400399,0.014644072790231024,0.8476533123425075,0.0697249330225445,0.987582396816563,0.987582396816563,0.07448397335168477,0.21583445299718831,0.35835438805657466
239,0.9966683756737482,0.9966683756737482,0.015207966789603233,0.8425007888248989,0.07212440705015546,0.9875543649132187,0.9875543649132187,0.07473161585024886,0.21593181496939143,0.3584661113249289
240,0.9966760448047093,0.9966760448047093,0.01510385259808529,0.8453114458492824,0.07093773941908564,0.9875696752522443,0.9875696752522443,0.07458511437918688,0.21571219430581942,0.35846318666999405
241,0.9966892458143688,0.9966892458143688,0.01489732028650386,0.844333963734763,0.07120489754847117,0.9876465088612324,0.9876465088612324,0.07413920699744611,0.2153674593648395,0.35833670641924886
242,0.9967358424550011,0.9967358424550011,0.014806542013372694,0.8432933971995399,0.07156680684004511,0.987584426596358,0.987584426596358,0.0745292763049538,0.2160706965101732,0.3582898982473322
243,0.996760484718141,0.996760484718141,0.014548989766765209,0.8509274408930824,0.06835823310982614,0.9875663438358823,0.9875663438358823,0.07454503508838448,0.21628222785688736,0.35821409724854136
244,0.9966451355389186,0.9966451355389186,0.015290478421818642,0.8444141972632635,0.07140858560090974,0.9875931449838586,0.9875931449838586,0.07440520037670394,0.216083138778403,0.35820976463524073
245,0.9967147509256998,0.9967147509256998,0.014859981258355436,0.8403373076802209,0.07278121440183549,0.9875496416478544,0.9875496416478544,0.07470896920642338,0.21657797855299873,0.3581926250779951
246,0.9966621200243632,0.9966621200243632,0.015256630478515512,0.8435506621996561,0.07173371971363113,0.9875722962456781,0.9875722962456781,0.07448832590032269,0.21648155666283658,0.35809939052607564
247,0.9966662327448527,0.9966662327448527,0.015067536827354204,0.8421996661594936,0.07216084180843263,0.9875408362697911,0.9875408362697911,0.07469033711665385,0.21674687747617025,0.3581175006724693
248,0.996715559845879,0.996715559845879,0.014844274857924097,0.8437382720765614,0.07141102655302911,0.9875668303386586,0.9875668303386586,0.07453727943671716,0.216432439415036,0.3581482172012329
249,0.9966814035461062,0.9966814035461062,0.015029332201395715,0.8412188121250698,0.0725301250460602,0.9875643043904692,0.9875643043904692,0.07463857561752603,0.21592561336787972,0.35841299633722046
