epoch,acc,binary_crossentropy,dice_coef,loss,val_acc,val_binary_crossentropy,val_dice_coef,val_loss
0,0.6768605579500613,0.6479891603407653,0.02177338520793811,0.7800841512887374,0.9924501103739585,0.605821301860194,0.015267700707960513,0.7573857134388339
1,0.987715086211329,0.19813165910865949,0.010373479079293169,0.5147296138431715,0.9924501103739585,0.5481679804863469,0.015522775600754445,0.7226916936136061
2,0.990093021289162,0.12950834372769232,0.009918583906255662,0.47373758321223053,0.9924501103739585,0.5138825255055581,0.015793549437676708,0.7020121447501644
3,0.9901011430698893,0.10412116251561952,0.010149303428909701,0.4584129828473796,0.9924501103739585,0.491977354211192,0.01599971862930444,0.6887865374165196
4,0.9901008009910583,0.09186526306945345,0.012753715293238993,0.45001768029254413,0.9924501103739585,0.4823757929186667,0.016042356289202166,0.6830085400612124
5,0.9900597722634025,0.08232462778687477,0.0183342973013287,0.44206106921900873,0.9924501103739585,0.477683876791308,0.01606529302174045,0.6801842393413666
6,0.9896549737971762,0.08092915930825731,0.022798569791990776,0.4394380748271942,0.9924501103739585,0.4799144123831103,0.01597951791219173,0.6815568766286296
7,0.9883628850397856,0.07790723912741827,0.035644117580807724,0.4324867103410804,0.9924501103739585,0.47906169295310974,0.015877471275387273,0.6810860537713573
8,0.9849716969158339,0.07647576895744904,0.05623510083102662,0.42339142249978107,0.9924501103739585,0.4728890359401703,0.015855475148606683,0.6773912445191415
9,0.9837321716806163,0.0734927701237409,0.06851320851432241,0.4166903949302176,0.9924501103739585,0.4710577841727964,0.015631902572368423,0.6763819244600111
10,0.9837101568346438,0.07015242362799852,0.07259909598075825,0.413051830685657,0.9924501103739585,0.45258485309539304,0.015803044872178186,0.6652297050722183
11,0.9816995807315992,0.07186642856053684,0.07759292180771413,0.412082692851191,0.9924501103739585,0.4390360088117661,0.016073081882730607,0.6569924027689041
12,0.9818588547084642,0.06826785012431767,0.08958504397584044,0.40512669475182245,0.9924501103739585,0.4451577692262588,0.01569570036184403,0.6608164041273056
13,0.9803020150765128,0.07022692668049232,0.09554786623820015,0.403917019781859,0.9924501103739585,0.4344726666327446,0.0158378392638218,0.6543484714723402
14,0.9823427200317383,0.06426669738214949,0.10686270763044772,0.39581493320672406,0.9924501103739585,0.4248009083732482,0.015942261283916813,0.6485036899966579
15,0.9808711150418157,0.06559784078727597,0.12245916834344035,0.39037504014761554,0.9924501103739585,0.4366972532964522,0.015426425263285637,0.6558477974707081
16,0.9820405711298403,0.06640472813792851,0.10842464135392853,0.39647298273832904,0.9924501103739585,0.4160052364872348,0.01590623727609073,0.6432406671585575
17,0.9813116892524387,0.06644633217998173,0.13827847721784012,0.3845564126968384,0.9924501103739585,0.39462604349659336,0.01643372369149039,0.6302021588048627
18,0.9803487140199413,0.0697480513025885,0.11959074518602827,0.394012539283089,0.9924501103739585,0.4056987599019081,0.015709596565894542,0.6371354595307381
19,0.9827781915664673,0.06395751286460005,0.11828039392181065,0.391062354264052,0.9924501103739585,0.41174462629902747,0.01556490148387609,0.6408208300990443
20,0.9801204671030459,0.0685855652327123,0.13405297372652136,0.3875301674656246,0.9924501103739585,0.38043626373814,0.016419178295520045,0.6216941052867521
21,0.9809367190236631,0.0688766791768696,0.12072190755735272,0.39303725698719855,0.9924501103739585,0.38301166122959507,0.016299544713429866,0.6232871970822734
22,0.9809370688770128,0.06800068623345831,0.11806154834187549,0.3935758134593134,0.9924501103739585,0.37275315292419925,0.01624536868785658,0.6171537541574047
23,0.9800188670987668,0.06790342700222264,0.1379529665345731,0.385560876649359,0.9924501103739585,0.37318300047228414,0.01595834985135063,0.6175264793057595
24,0.9801519228064496,0.06534128053032834,0.14357305334314055,0.38177555540333624,0.9924501103739585,0.35979302563974935,0.016440968119329023,0.6092994693786867
25,0.9808341938516368,0.06440769395102626,0.14132145306338434,0.3821160482323688,0.9924501103739585,0.354591864732004,0.016584417542382594,0.6061213516419933
26,0.9796882349511852,0.06667232513427734,0.14736365008613336,0.38105794139530347,0.9924501103739585,0.3598235412951439,0.01605761234438227,0.6094710826873779
27,0.9812304351640784,0.06643786815845448,0.124459323513767,0.39007897610249725,0.9924501103739585,0.3580119167604754,0.016045892040335363,0.6083888046203121
28,0.9795252499373063,0.06713458037246829,0.15586303304071011,0.3779355274594348,0.9924501103739585,0.35448440717112634,0.016022463960032308,0.6062816612182125
29,0.9809381599011628,0.06485294048552928,0.14954022966001346,0.37909567874410877,0.9924501103739585,0.3503436157780309,0.01582408735468503,0.6038765426604978
30,0.9802299867505613,0.06839042691432912,0.12254507110818573,0.39201623330945556,0.9924501103739585,0.34630213918224456,0.015952859224090652,0.6014001504067452
31,0.9804227974103845,0.06629411795217058,0.13282165384810904,0.3866478126981984,0.9924501103739585,0.3319679690945533,0.016360736842597683,0.5926364987127243
32,0.9803430697192317,0.06399868137162665,0.15201141620459763,0.3775946523832238,0.9924501103739585,0.33077964186668396,0.01619422459794629,0.5919901113356313
33,0.9806235121644061,0.06424660656763159,0.14295647941205814,0.3813653691955235,0.9924501103739585,0.3326169973419559,0.016231244249689962,0.5930777269025003
34,0.9812490914178931,0.06048089443989422,0.1771872513320135,0.36541362949039624,0.9924501103739585,0.3315240586957624,0.01620000168200462,0.5924344543487795
35,0.9798924456471982,0.06604339085195375,0.1562897104607976,0.3771101650984391,0.9924501103739585,0.32985790121939873,0.016253129338785526,0.5914134960020742
36,0.9808520674705505,0.06622942148343376,0.1341725357848665,0.3860686602799789,0.9924501103739585,0.32683100815742244,0.01609386936310799,0.5896610809910682
37,0.9811427722806516,0.06311299927208734,0.15200488852417987,0.37706583997477655,0.9924501103739585,0.3273023049677572,0.01579509771639301,0.5900633508159269
38,0.9800186027651248,0.06338710240695787,0.17317448507832445,0.3687624788802603,0.9924501103739585,0.32013492622683126,0.01628628264992468,0.5855664649317341
39,0.9820126139599344,0.06021598467360372,0.1577704901928487,0.37302140826764313,0.9924501103739585,0.3162991981352529,0.016325549072315617,0.5832493362888214
40,0.9803350826968318,0.06408384312754092,0.16190370334231335,0.37368881831998413,0.9924501103739585,0.30837063058730096,0.01629986863342985,0.5785024281471006
41,0.98130260343137,0.06411428539001424,0.14944901932840762,0.3786889638589776,0.9924501103739585,0.3059388966329636,0.016116052715768738,0.57711693163841
42,0.9816115213477093,0.06309900189871373,0.15065490826964378,0.3775974343652311,0.9924501103739585,0.3062445213717799,0.016083059321728446,0.5773134769931916
43,0.9810256595196931,0.06490543403703233,0.15129144327796024,0.3784267008304596,0.9924501103739585,0.3075544170794948,0.01579019015715007,0.5782165892662541
44,0.9813717966494353,0.06305225695604863,0.14918996021151543,0.3781553817831952,0.9924501103739585,0.30803701377684073,0.0158119349169635,0.578497459811549
45,0.9811371772185616,0.06155267649370691,0.17268432514823,0.3678578863973203,0.9924501103739585,0.3078524018487623,0.015721248582966866,0.5784229501601188
46,0.9813559469969376,0.061122486610775406,0.18290683756703915,0.3635107641634734,0.9924501103739585,0.30537541162583137,0.015794699621056358,0.576907379011954
47,0.9806497693061829,0.06111945519628732,0.18212793443513953,0.36382052302360535,0.9924501103739585,0.28674357456545674,0.01638693993370379,0.565491376384612
48,0.9812254154163859,0.06167111902133278,0.1683737949832626,0.3696531549743984,0.9924501103739585,0.29814870992014486,0.015685766544793884,0.5726149466729933
49,0.9807837890542072,0.06384608578746734,0.15791954488857932,0.37513983379239624,0.9924501103739585,0.29306188994838345,0.015975449955271136,0.5694469617259118
50,0.9803927488948988,0.0650245846937532,0.16252414493457132,0.37400510000145953,0.9924501103739585,0.29020122366566814,0.016097537512260097,0.5676817490208533
51,0.9813826317372529,0.06335725505714832,0.14764355285012204,0.378956939863122,0.9924501103739585,0.2945278142729113,0.015892231927043008,0.5703598183970298
52,0.9801408726236095,0.06665804285718047,0.15742450385637904,0.3770250289336495,0.9924501103739585,0.293947494799091,0.015730103567963647,0.5700764713748809
53,0.9806606043940005,0.06416518176379411,0.16946278998385306,0.3707140010336171,0.9924501103739585,0.29022456561365434,0.015669462661589344,0.5678669598794752
54,0.9813280235166135,0.060901663549568344,0.18268138720937396,0.3634684383869171,0.9924501103739585,0.2883291725189455,0.01548861631102139,0.5668020748323009
55,0.9807326353114584,0.06527618237811586,0.1568352861896805,0.37643160638601886,0.9924501103739585,0.2887162883435526,0.01548288612356109,0.5670366287231445
56,0.9812016513036645,0.06218683541468952,0.16869616135954857,0.36983362617699994,0.9924501103739585,0.27465511810395027,0.016043548111713702,0.5583756277638097
57,0.9804247591806494,0.06433528062442075,0.1630248045143874,0.37339126415874646,0.9924501103739585,0.2717425294460789,0.015962547742791714,0.5566605079558588
58,0.981111624966497,0.061271750894577606,0.16882876695498175,0.3692315479983454,0.9924501103739585,0.2729329139955582,0.01574685100105501,0.5574610329443409
59,0.9829599520434504,0.06111765037412229,0.1474634805775207,0.37768521386644116,0.9924501103739585,0.28989953379477224,0.01515793785332672,0.5678765523818231
60,0.9796290008918099,0.0690695259558118,0.15164236141287762,0.3807847849700762,0.9924501103739585,0.2730292514447243,0.015317166194079383,0.5576907107906957
61,0.9801298613133638,0.06549013260266055,0.15414353881193243,0.37763666458751843,0.9924501103739585,0.272007611490065,0.015247454806681602,0.5571056162157366
62,0.9815733018128768,0.06283625587821007,0.14031197989116545,0.38157696568447613,0.9924501103739585,0.2673611141020252,0.015510777702494975,0.5542123702264601
63,0.9807556167892788,0.060686302897722824,0.18261543564174487,0.36336563721947046,0.9924501103739585,0.266965449817719,0.015532129714565893,0.553966426080273
64,0.9800421025442041,0.06436521511362947,0.16163949279681497,0.3739633365817692,0.9924501103739585,0.2621461287621529,0.015563309823553409,0.5510623685775264
65,0.980678555758103,0.06328820647752803,0.1478361675272817,0.3788384769273841,0.9924501103739585,0.26410676587012505,0.015717895280930302,0.5521769389029472
66,0.9801920211833456,0.06482571233873782,0.14867222001371178,0.3794265506060227,0.9924501103739585,0.25241944866795696,0.016264937036941127,0.5449457149351796
67,0.9814355217892191,0.0606324368196985,0.1582349921050279,0.37308546900749207,0.9924501103739585,0.25641071796417236,0.01611028533549078,0.5474023242150584
68,0.9809873000435207,0.06342361818837083,0.16067635527123575,0.37378364153530286,0.9924501103739585,0.26213920404834135,0.01569782780303109,0.5510044097900391
69,0.9817454503930133,0.059059786731782166,0.17206606884365497,0.36660946711249975,0.9924501103739585,0.26766250402696673,0.01547559482916709,0.554407290873989
70,0.9810428230658822,0.06241305366806362,0.16029738278492636,0.3733288853064827,0.9924501103739585,0.26298130616064996,0.015455758289223718,0.5516065051478725
71,0.9801008545834086,0.0641205686589946,0.167127957486588,0.3716211578120356,0.9924501103739585,0.2539165308398585,0.015602783750622504,0.5461087957505257
72,0.9808375135712002,0.0631644947697287,0.15152551752069723,0.3772884944210882,0.9924501103739585,0.25435997016968265,0.015554228286829687,0.5463943193035741
73,0.9808106577914694,0.06391569550918497,0.153842368527599,0.37681247099586157,0.9924501103739585,0.2534484565258026,0.015618537312313434,0.5458216667175293
74,0.9812922037166097,0.06318045504715132,0.14311955269912016,0.38066046911737195,0.9924501103739585,0.2557987138148277,0.015496067642684906,0.5472807941898223
75,0.9809768174005591,0.05904212075731029,0.19174399550842203,0.35872767671294836,0.9924501103739585,0.24877946415255148,0.015766236119933667,0.5429611955919573
76,0.9805949045264203,0.05994846930970316,0.18110222272250964,0.36352820500083594,0.9924501103739585,0.24462875675770543,0.015816451260639776,0.5404506940995494
77,0.9817775151003962,0.06275954729189044,0.14392545268587445,0.3800855564034503,0.9924501103739585,0.2441730114721483,0.01578831420310082,0.5401884990353738
78,0.9795761030653248,0.06369185075163841,0.17346419944711353,0.36882943692414655,0.9924501103739585,0.24438172050060764,0.01584738775366737,0.5402900999592196
79,0.98237653400587,0.061433630792990974,0.1472424913359725,0.3779631814231043,0.9924501103739585,0.2507038645205959,0.015649351982339736,0.5441625887347806
80,0.980359761611275,0.06503550011826598,0.14218356265969898,0.382147878408432,0.9924501103739585,0.24387144754009862,0.01566118879183646,0.5400584186277082
81,0.9806742305340974,0.0613584965467453,0.17116623598596323,0.3683486179165218,0.9924501103739585,0.24712535402467173,0.015536826584608324,0.5420605021138345
82,0.9805472907812699,0.06085771565204081,0.17350339808541795,0.3671132831469826,0.9924501103739585,0.24134941639438753,0.01565762155599171,0.5385466352585824
83,0.9802732260330863,0.06241244077682495,0.1699861527785011,0.36945300516874896,0.9924501103739585,0.23993834084080112,0.015571149666943857,0.5377345488917443
84,0.981508485648943,0.060515480196994285,0.16116483606722043,0.37184336004049884,0.9924501103739585,0.2405807601828729,0.015394567902530394,0.5381906224835303
85,0.9808147601459337,0.06269281017391579,0.1538835650552874,0.3760622623174087,0.9924501103739585,0.23930475788731728,0.015574671358110444,0.5373529868741189
86,0.9806992696679157,0.06052153654720472,0.17696212021552998,0.3655280846616496,0.9924501103739585,0.23514723777770996,0.015752529785517725,0.5347873568534851
87,0.9810535674509795,0.060792907586564186,0.17006907952220543,0.36844811880070233,0.9924501103739585,0.2325954533392383,0.015939131619468812,0.5331816384869237
88,0.9815705885057864,0.05980224988382796,0.17912506862826968,0.3642313363759414,0.9924501103739585,0.2372959477286185,0.01587831940982611,0.5360262470860635
89,0.9805478609126547,0.06276607821169107,0.1676050635135692,0.3706176203230153,0.9924501103739585,0.2327586854657819,0.015635564322433165,0.5334009893478886
90,0.981444265531457,0.06176927912494411,0.16275756190652432,0.37195853694625525,0.9924501103739585,0.23395003859073885,0.015810429899682923,0.5340458577679049
91,0.9810741906580718,0.06327079333688902,0.15759380599078926,0.37492495904798095,0.9924501103739585,0.23348732148447343,0.01582065606189351,0.533764164293966
92,0.9805086384648862,0.06398775720078012,0.1628368143802104,0.37325792208961817,0.9924501103739585,0.22620104061019036,0.015700158723179373,0.5294405664167097
93,0.9810419497282609,0.06121982148160105,0.17155911368520363,0.36810825700345245,0.9924501103739585,0.2291441156018165,0.015402219108035487,0.5313256056078018
94,0.9805739858876104,0.0626945821163447,0.16657329755632774,0.37098743345426477,0.9924501103739585,0.22401230902441086,0.015321138465116102,0.5282789468765259
95,0.982361508452374,0.05752723979885164,0.16872453981119653,0.3670265311780183,0.9924501103739585,0.22807819228018483,0.015472946628447502,0.5306577547903983
96,0.9804637743079144,0.060501488654509834,0.1870303549196409,0.36148875044739764,0.9924501103739585,0.22218229309205087,0.015581482270311925,0.5270768192506605
97,0.981358686219091,0.05830782190289186,0.18616040131968,0.3605205429636914,0.9924501103739585,0.22273977773804818,0.01579223416986004,0.5273269741765915
98,0.9814893033193506,0.05917290743926297,0.1871873561454856,0.3606288031391475,0.9924501103739585,0.2220093530993308,0.015498112947229416,0.5270063800196494
99,0.9810785132905712,0.05963764129125554,0.1991163113194963,0.35613607194112695,0.9924501103739585,0.2205116532502636,0.015677742149320342,0.5260359125752603
